物種UUID,分類階層,類群,科,科中文名,分類群學名,分類群俗名,簡學名,特有性,原生性,保育類等級,國內紅皮書評估類別
937fdd13-8d43-4657-8e26-d81d52b8bb4d,種,鳥類,Apodidae,雨燕科,"Aerodramus brevirostris",短嘴金絲燕,"Aerodramus brevirostris",,"原生 Native",,
e4fdf4cd-3927-4c04-a2c1-58b106adfb44,種,鳥類,Apodidae,雨燕科,"Apus nipalensis",小雨燕,"Apus nipalensis",,"原生 Native",,
e3b349d8-2d82-44c7-a41a-b05381d21e69,種,鳥類,Apodidae,雨燕科,"Apus pacificus",叉尾雨燕,"Apus pacificus",,"原生 Native",,"暫無危機（LC, Least Concern）"
fb1c3f91-a16c-48f4-99e5-5f9a6ccd6af3,種,鳥類,Apodidae,雨燕科,"Hirundapus caudacutus",白喉針尾雨燕,"Hirundapus caudacutus",,"原生 Native",,"暫無危機（LC, Least Concern）"
7bd92676-37e1-4dfa-bf81-30a29656a95e,種,鳥類,Apodidae,雨燕科,"Hirundapus cochinchinensis",灰喉針尾雨燕,"Hirundapus cochinchinensis",,"原生 Native",,
f0a64182-43d1-42d8-b25c-05b73079d615,種下階層,鳥類,Ardeidae,鷺科,"Ardea alba modesta",大白鷺(modesta亞種),"Ardea alba modesta",,"原生 Native",,
1987e6a0-9ef1-4cd6-80a4-f4c8dcae4225,種下階層,鳥類,Ardeidae,鷺科,"Ardea cinerea jouyi",蒼鷺(jouyi亞種),"Ardea cinerea jouyi",,"原生 Native",,
53dbe979-14e8-4d22-b293-eb12baf23d6b,種下階層,鳥類,Ardeidae,鷺科,"Ardea intermedia intermedia",中白鷺(指名亞種),"Ardea intermedia intermedia",,"原生 Native",,"暫無危機（LC, Least Concern）"
df159770-6e41-445f-bb41-5d5291526689,種下階層,鳥類,Ardeidae,鷺科,"Ardea purpurea manilensis",紫鷺,"Ardea purpurea manilensis",,"原生 Native",,
b666a32b-0a17-4f6c-b8ae-2e5a56becf5b,種下階層,鳥類,Ardeidae,鷺科,"Botaurus stellaris stellaris",大麻鷺,"Botaurus stellaris stellaris",,"原生 Native",,
e95c51ba-0f2c-4239-9006-6aaf814d506f,種下階層,鳥類,Ardeidae,鷺科,"Bubulcus ibis coromandus",黃頭鷺(coromandus亞種),"Bubulcus ibis coromandus",,"原生 Native",,
b3fe83b7-cefd-4c92-8cf2-453667144767,種下階層,鳥類,Ardeidae,鷺科,"Butorides striata amurensis",綠簑鷺(過境亞種),"Butorides striata amurensis",,"原生 Native",,"暫無危機（LC, Least Concern）"
57f41bd8-7220-4565-b0be-61287c345a9c,種下階層,鳥類,Ardeidae,鷺科,"Butorides striata carcinophila",綠簑鷺(台灣留鳥亞種),"Butorides striata carcinophila",,"原生 Native",,"暫無危機（LC, Least Concern）"
a90c00c1-7501-4e45-93bd-ecf0d53aae9a,種下階層,鳥類,Ardeidae,鷺科,"Egretta garzetta garzetta",小白鷺(指名亞種),"Egretta garzetta garzetta",,"原生 Native",,
631788f9-a3a7-48d2-bf87-a7caf02026a9,種下階層,鳥類,Ardeidae,鷺科,"Egretta sacra sacra",岩鷺(指名亞種),"Egretta sacra sacra",,"原生 Native",,
6a0bd750-3793-403c-abba-57fb49246e85,種下階層,鳥類,Ardeidae,鷺科,"Ixobrychus flavicollis flavicollis",黃頸黑鷺,"Ixobrychus flavicollis flavicollis",,"原生 Native",,
44211b49-e49a-49ab-a43c-37d307a83388,種下階層,鳥類,Ardeidae,鷺科,"Nycticorax nycticorax nycticorax",夜鷺(指名亞種),"Nycticorax nycticorax nycticorax",,"原生 Native",,
6b620e73-2555-4463-9a44-2a7e5484d819,種,鳥類,Ardeidae,鷺科,"Ardea alba",大白鷺,"Ardea alba",,"原生 Native",,"暫無危機（LC, Least Concern）"
d377aa05-ca60-46a7-bd84-0133ec555d20,種,鳥類,Ardeidae,鷺科,"Ardea cinerea",蒼鷺,"Ardea cinerea",,"原生 Native",,"暫無危機（LC, Least Concern）"
f2e2e0b5-d5fb-4de5-9237-b600b09e6565,種,鳥類,Ardeidae,鷺科,"Ardea intermedia",中白鷺,"Ardea intermedia",,"原生 Native",,"暫無危機（LC, Least Concern）"
f2032202-53e3-4c22-8032-1c21174b28da,種,鳥類,Ardeidae,鷺科,"Ardea purpurea",紫鷺,"Ardea purpurea",,"原生 Native",,"暫無危機（LC, Least Concern）"
b1633163-5dfb-4bdc-a3b7-77a0f3b3a45f,種,鳥類,Ardeidae,鷺科,"Ardeola bacchus",池鷺,"Ardeola bacchus",,"原生 Native",,"暫無危機（LC, Least Concern）"
078204fe-8276-4bcc-a65d-ef91f1436025,種,鳥類,Ardeidae,鷺科,"Ardeola grayii",印度池鷺,"Ardeola grayii",,"原生 Native",,
0ee02d9f-1835-4c9c-aba0-497a11768694,種,鳥類,Ardeidae,鷺科,"Ardeola speciosa",爪哇池鷺,"Ardeola speciosa",,"原生 Native",,
355a941c-902b-4145-bab2-a09df86c5e8c,種,鳥類,Ardeidae,鷺科,"Botaurus stellaris",大麻鷺,"Botaurus stellaris",,"原生 Native",,
9aefd3a9-04f1-4da4-838f-d0d25e5e7d31,種,鳥類,Ardeidae,鷺科,"Bubulcus ibis",黃頭鷺,"Bubulcus ibis",,"原生 Native",,"暫無危機（LC, Least Concern）"
26113f77-ae38-48b5-aed7-34dbe49ca0e9,種,鳥類,Ardeidae,鷺科,"Butorides striata",綠簑鷺,"Butorides striata",,"原生 Native",,"暫無危機（LC, Least Concern）"
f5dfc0e5-6e0e-49a6-8b5e-d1c17e8c246d,種,鳥類,Ardeidae,鷺科,"Egretta eulophotes",唐白鷺,"Egretta eulophotes",,"原生 Native",第二級、珍貴稀有保育類野生動物,"易危（VU, Vulnerable）"
8cddf269-e2f3-435b-a88b-dcdd1e5f9cea,種,鳥類,Ardeidae,鷺科,"Egretta garzetta",小白鷺,"Egretta garzetta",,"原生 Native",,"暫無危機（LC, Least Concern）"
9fc6b6fa-7a36-4f59-8f68-7253716e9122,種,鳥類,Ardeidae,鷺科,"Egretta picata",白頸黑鷺,"Egretta picata",,"原生 Native",,
c1a6155d-afba-4016-81b8-f3e703a98c63,種,鳥類,Ardeidae,鷺科,"Egretta sacra",岩鷺,"Egretta sacra",,"原生 Native",,"暫無危機（LC, Least Concern）"
6dffa02d-95b8-4d06-b509-dda361173a01,種,鳥類,Ardeidae,鷺科,"Gorsachius goisagi",麻鷺,"Gorsachius goisagi",,"原生 Native",第三級、其他應予保育之野生動物,
ccd07aad-ec68-4eed-bc63-7a7e474e9eb4,種,鳥類,Ardeidae,鷺科,"Gorsachius melanolophus",黑冠麻鷺,"Gorsachius melanolophus",,"原生 Native",,"暫無危機（LC, Least Concern）"
3bce5eee-bb42-4c24-927a-a8b6d1b9cd7e,種,鳥類,Ardeidae,鷺科,"Ixobrychus cinnamomeus",栗小鷺,"Ixobrychus cinnamomeus",,"原生 Native",,"暫無危機（LC, Least Concern）"
bb7055f0-26e8-4bf2-a460-c5ba0c77a44d,種,鳥類,Ardeidae,鷺科,"Ixobrychus eurhythmus",秋小鷺,"Ixobrychus eurhythmus",,"原生 Native",,
1ce5236b-1a4e-4fce-b589-ad8da1774a1a,種,鳥類,Ardeidae,鷺科,"Ixobrychus flavicollis",黃頸黑鷺,"Ixobrychus flavicollis",,"原生 Native",,
af9d43df-d0cf-4d00-ae49-a529c4015685,種,鳥類,Ardeidae,鷺科,"Ixobrychus sinensis",黃小鷺,"Ixobrychus sinensis",,"原生 Native",,"暫無危機（LC, Least Concern）"
1468b71c-97d4-48bd-a142-baad52c79a67,種,鳥類,Ardeidae,鷺科,"Nycticorax caledonicus",棕夜鷺,"Nycticorax caledonicus",,"原生 Native",,
9ad77864-37f7-4a20-ad8b-ced32a18f807,種,鳥類,Ardeidae,鷺科,"Nycticorax nycticorax",夜鷺,"Nycticorax nycticorax",,"原生 Native",,"暫無危機（LC, Least Concern）"
80736154-3946-41d3-868e-352d78c707c2,種下階層,鳥類,Bombycillidae,連雀科,"Bombycilla garrulus centralasiae",黃連雀,"Bombycilla garrulus centralasiae",,"原生 Native",,
15a5467b-99b5-480e-a577-621ed99091a3,種,鳥類,Bombycillidae,連雀科,"Bombycilla garrulus",黃連雀,"Bombycilla garrulus",,"原生 Native",,
a81e0b1e-629d-4653-bcd2-ff35b786d80e,種,鳥類,Bombycillidae,連雀科,"Bombycilla japonica",朱連雀,"Bombycilla japonica",,"原生 Native",,
e9a4d43e-2905-48c3-a2c1-2df2dedafb41,種,鳥類,Bucerotidae,犀鳥科,"Bycanistes bucinator",噪犀鳥,"Bycanistes bucinator",,"外來 Non-native",,
632f098f-76bb-43c3-8b1f-b7da8fbd37c0,種,鳥類,Cacatuidae,鳳頭鸚鵡科,"Cacatua alba",白鳳頭鸚鵡,"Cacatua alba",,"外來 Non-native",第二級、珍貴稀有保育類野生動物,
fd4b7847-e68c-443f-a7a5-ce7414e95767,種,鳥類,Cacatuidae,鳳頭鸚鵡科,"Cacatua galerita",葵花鳳頭鸚鵡,"Cacatua galerita",,"外來 Non-native",第二級、珍貴稀有保育類野生動物,
f70b5c4f-b073-47c4-8ea5-a5489c5cf2e4,種,鳥類,Cacatuidae,鳳頭鸚鵡科,"Cacatua goffiniana",戈芬氏鳳頭鸚鵡,"Cacatua goffiniana",,"外來 Non-native",第一級、瀕臨絕種保育類野生動物,
adb26fdd-e07a-491a-838c-9eee4cacd0bb,種,鳥類,Cacatuidae,鳳頭鸚鵡科,"Nymphicus hollandicus",玄鳳鸚鵡,"Nymphicus hollandicus",,"外來 Non-native",,
1a1c4702-254f-4748-8156-efc40462dde1,種,鳥類,Calcariidae,鐵爪鵐科,"Calcarius lapponicus",鐵爪鵐,"Calcarius lapponicus",,"原生 Native",,
a752127b-923a-419b-8237-01f55029333e,種下階層,鳥類,Campephagidae,山椒鳥科,"Coracina macei rexpineti",花翅山椒,"Coracina macei rexpineti",,"原生 Native",第二級、珍貴稀有保育類野生動物,
505aff80-12f4-4377-9865-7efc3e038ec4,種下階層,鳥類,Campephagidae,山椒鳥科,"Pericrocotus solaris griseogularis",灰喉山椒,"Pericrocotus solaris griseogularis",,"原生 Native",,
a0f13f22-2ae9-4d61-aede-8b6862fcf869,種,鳥類,Campephagidae,山椒鳥科,"Coracina macei",花翅山椒,"Coracina macei",,"原生 Native",第二級、珍貴稀有保育類野生動物,"易危（VU, Vulnerable）"
2c82c5bb-a836-4688-8ff4-faa7a1dfa887,種,鳥類,Campephagidae,山椒鳥科,"Lalage melaschistos",黑翅山椒鳥,"Lalage melaschistos",,"原生 Native",,"暫無危機（LC, Least Concern）"
609f9bca-0862-428b-8c8a-ebf48ae4dd01,種,鳥類,Campephagidae,山椒鳥科,"Lalage nigra",黑原鵑鵙,"Lalage nigra",,"原生 Native",,
712ffbbf-5bd1-412b-8b4f-0ffca7805c88,種,鳥類,Campephagidae,山椒鳥科,"Pericrocotus cantonensis",小灰山椒鳥,"Pericrocotus cantonensis",,"原生 Native",,
ad17be53-09bf-4f9b-a037-9d3816cf97a5,種,鳥類,Campephagidae,山椒鳥科,"Pericrocotus divaricatus",灰山椒鳥,"Pericrocotus divaricatus",,"原生 Native",,"暫無危機（LC, Least Concern）"
9f2d7e5f-a307-4bbf-baf7-186ee16b7d2f,種,鳥類,Campephagidae,山椒鳥科,"Pericrocotus roseus",粉紅山椒鳥,"Pericrocotus roseus",,"原生 Native",,
59f07053-6baf-4e5b-8080-158d9a8bb7ec,種,鳥類,Campephagidae,山椒鳥科,"Pericrocotus solaris",灰喉山椒,"Pericrocotus solaris",,"原生 Native",,"接近受脅（NT, Near Threatened）"
2e494cb0-3235-4e99-b3bf-6424c90c6043,種,鳥類,Campephagidae,山椒鳥科,"Pericrocotus speciosus",赤紅山椒鳥,"Pericrocotus speciosus",,"原生 Native",,
ee69c0ca-bdb7-45c8-93a8-161a47cd7078,種,鳥類,Campephagidae,山椒鳥科,"Pericrocotus tegimae",琉球山椒鳥,"Pericrocotus tegimae",,"原生 Native",,
a38e9d8f-b7e6-49fe-8a27-18b985e1baf5,種下階層,鳥類,Caprimulgidae,夜鷹科,"Caprimulgus affinis stictomus",南亞夜鷹(台灣亞種),"Caprimulgus affinis stictomus",台灣特有,"原生 Native",,"暫無危機（LC, Least Concern）"
9f0fa325-00d8-4436-b59b-d8ce2c6c80c1,種下階層,鳥類,Caprimulgidae,夜鷹科,"Caprimulgus jotaka jotaka",普通夜鷹,"Caprimulgus jotaka jotaka",,"原生 Native",,
fe0901a6-0872-460f-8956-ba0ec1653249,種,鳥類,Caprimulgidae,夜鷹科,"Caprimulgus affinis",南亞夜鷹,"Caprimulgus affinis",,"原生 Native",,
68c8e363-b3a6-4b78-9d2b-d1500e224209,種,鳥類,Caprimulgidae,夜鷹科,"Caprimulgus jotaka",普通夜鷹,"Caprimulgus jotaka",,"原生 Native",,
ee0c66fd-cf31-469d-a940-b0c735f3b6c2,種下階層,鳥類,Charadriidae,鴴科,"Charadrius alexandrinus alexandrinus",東方環頸鴴(指名亞種),"Charadrius alexandrinus alexandrinus",,"原生 Native",,"暫無危機（LC, Least Concern）"
27897bfa-444f-43fa-9c4e-71f55de5986b,種下階層,鳥類,Charadriidae,鴴科,"Charadrius alexandrinus dealbatus",東方環頸鴴(華東亞種),"Charadrius alexandrinus dealbatus",,"原生 Native",,"暫無危機（LC, Least Concern）"
c7e5ba9a-a9e4-419d-a51f-7f9366bcec83,種下階層,鳥類,Charadriidae,鴴科,"Charadrius alexandrinus nihonensis",東方環頸鴴(日本亞種),"Charadrius alexandrinus nihonensis",,"原生 Native",,
7d616cdd-8a55-4742-a160-590b49b55c27,種下階層,鳥類,Charadriidae,鴴科,"Charadrius dubius curonicus",小環頸鴴(curonicus亞種),"Charadrius dubius curonicus",,"原生 Native",,
e605f49e-6e56-41c6-9520-8768c32328e0,種下階層,鳥類,Charadriidae,鴴科,"Charadrius hiaticula tundrae",環頸鴴,"Charadrius hiaticula tundrae",,"原生 Native",,
74eded14-8860-4fde-8b93-dff81f34bb7c,種下階層,鳥類,Charadriidae,鴴科,"Charadrius leschenaultii leschenaultii",鐵嘴鴴,"Charadrius leschenaultii leschenaultii",,"原生 Native",,
c7ada981-98d6-4eaf-9387-ec6dea18b2d6,種下階層,鳥類,Charadriidae,鴴科,"Charadrius mongolus mongolus",蒙古鴴(指名亞種),"Charadrius mongolus mongolus",,"原生 Native",,"暫無危機（LC, Least Concern）"
61994044-0057-476f-b522-3747c1195df7,種下階層,鳥類,Charadriidae,鴴科,"Charadrius mongolus stegmanni",蒙古鴴(堪察加亞種),"Charadrius mongolus stegmanni",,"原生 Native",,"暫無危機（LC, Least Concern）"
233dad6a-f59a-4918-b94f-78a8b03b13eb,種,鳥類,Charadriidae,鴴科,"Charadrius alexandrinus",東方環頸鴴,"Charadrius alexandrinus",,"原生 Native",,"暫無危機（LC, Least Concern）"
17faba2b-eda5-4eb9-b1d1-7996c469a7ea,種,鳥類,Charadriidae,鴴科,"Charadrius dubius",小環頸鴴,"Charadrius dubius",,"原生 Native",,"暫無危機（LC, Least Concern）"
8206a0bc-41c6-4836-aeff-9677b513a79e,種,鳥類,Charadriidae,鴴科,"Charadrius hiaticula",環頸鴴,"Charadrius hiaticula",,"原生 Native",,
faa3e92c-4cd3-468a-b5c4-e07c789c417f,種,鳥類,Charadriidae,鴴科,"Charadrius leschenaultii",鐵嘴鴴,"Charadrius leschenaultii",,"原生 Native",,"接近受脅（NT, Near Threatened）"
911e3b0f-cbd0-4d95-9509-eb2e063de7ea,種,鳥類,Charadriidae,鴴科,"Charadrius mongolus",蒙古鴴,"Charadrius mongolus",,"原生 Native",,"暫無危機（LC, Least Concern）"
5d0f1fa8-f66b-470b-9a78-0b2f896a81f8,種,鳥類,Charadriidae,鴴科,"Charadrius placidus",劍鴴,"Charadrius placidus",,"原生 Native",,
e643059f-ab7e-4e5f-a6d3-93bcc10f57b1,種,鳥類,Charadriidae,鴴科,"Charadrius veredus",東方紅胸鴴,"Charadrius veredus",,"原生 Native",,
066976a0-c5ed-46d1-b59f-074b49fe0585,種,鳥類,Charadriidae,鴴科,"Pluvialis fulva",太平洋金斑鴴,"Pluvialis fulva",,"原生 Native",,"暫無危機（LC, Least Concern）"
206694cd-785d-48a9-9325-fddfb01e130a,種,鳥類,Charadriidae,鴴科,"Pluvialis squatarola",灰斑鴴,"Pluvialis squatarola",,"原生 Native",,"接近受脅（NT, Near Threatened）"
514946bf-5f48-4fde-b047-028de028a781,種,鳥類,Charadriidae,鴴科,"Vanellus cinereus",跳鴴,"Vanellus cinereus",,"原生 Native",,
d90a0e93-be79-4ab1-ab3b-94f269b5ed5d,種,鳥類,Charadriidae,鴴科,"Vanellus vanellus",小辮鴴,"Vanellus vanellus",,"原生 Native",,"暫無危機（LC, Least Concern）"
8090520b-78f4-4b73-a3cc-177ce26e0b62,種,鳥類,Ciconiidae,鸛科,"Ciconia boyciana",東方白鸛,"Ciconia boyciana",,"原生 Native",第一級、瀕臨絕種保育類野生動物,"瀕危（EN, Endangered）"
29c72080-8d02-4c07-bda6-dddb6d6218b4,種,鳥類,Ciconiidae,鸛科,"Ciconia nigra",黑鸛,"Ciconia nigra",,"原生 Native",第二級、珍貴稀有保育類野生動物,
f9f576d1-6572-4837-a9e0-10de1ac4d083,種下階層,鳥類,Cinclidae,河烏科,"Cinclus pallasii pallasii",河烏,"Cinclus pallasii pallasii",,"原生 Native",,
047d0058-af6a-47a0-ab61-db86e0917fe2,種,鳥類,Cinclidae,河烏科,"Cinclus pallasii",河烏,"Cinclus pallasii",,"原生 Native",,"暫無危機（LC, Least Concern）"
c8b2d4f1-64f5-4ac9-8397-571c137a4e9a,種下階層,鳥類,Cisticolidae,扇尾鶯科,"Cisticola exilis volitans",黃頭扇尾鶯(volitans亞種),"Cisticola exilis volitans",台灣特有,"原生 Native",,"暫無危機（LC, Least Concern）"
bdf36132-6396-45b1-b1d2-e1398be99527,種下階層,鳥類,Cisticolidae,扇尾鶯科,"Cisticola juncidis tinnabulans",棕扇尾鶯(tinnabulans亞種),"Cisticola juncidis tinnabulans",,"原生 Native",,
a16f0b8d-92b3-4dd5-9e0b-65df3699c9e9,種下階層,鳥類,Cisticolidae,扇尾鶯科,"Prinia crinigera striata",斑紋鷦鶯(striata亞種),"Prinia crinigera striata",台灣特有,"原生 Native",,"接近受脅（NT, Near Threatened）"
5eac84f2-ec41-4d67-b113-83b6aee760b9,種下階層,鳥類,Cisticolidae,扇尾鶯科,"Prinia flaviventris sonitans",灰頭鷦鶯(sonitans亞種),"Prinia flaviventris sonitans",,"原生 Native",,
75f97c3a-7153-4d92-81ca-013fc19f6680,種下階層,鳥類,Cisticolidae,扇尾鶯科,"Prinia inornata extensicauda",褐頭鷦鶯(華南亞種),"Prinia inornata extensicauda",,"原生 Native",,
69ae8170-383b-4ee0-977a-b9aec8d5a704,種下階層,鳥類,Cisticolidae,扇尾鶯科,"Prinia inornata flavirostris",褐頭鷦鶯(台灣亞種),"Prinia inornata flavirostris",台灣特有,"原生 Native",,"暫無危機（LC, Least Concern）"
9645a437-add6-42a2-b214-dfcfdab059c7,種,鳥類,Cisticolidae,扇尾鶯科,"Cisticola exilis",黃頭扇尾鶯,"Cisticola exilis",,"原生 Native",,
87ea6161-4369-4527-9cf0-8a1ad9f22a66,種,鳥類,Cisticolidae,扇尾鶯科,"Cisticola juncidis",棕扇尾鶯,"Cisticola juncidis",,"原生 Native",,"暫無危機（LC, Least Concern）"
41c093df-67c9-4b2f-8285-e1564b04bc90,種,鳥類,Cisticolidae,扇尾鶯科,"Prinia crinigera",斑紋鷦鶯,"Prinia crinigera",,"原生 Native",,
67c95c1b-08e6-4d61-b736-2e951ca55bca,種,鳥類,Cisticolidae,扇尾鶯科,"Prinia flaviventris",灰頭鷦鶯,"Prinia flaviventris",,"原生 Native",,"暫無危機（LC, Least Concern）"
5303e743-9323-4f04-b0e2-7f7ab0c011b5,種,鳥類,Cisticolidae,扇尾鶯科,"Prinia inornata",褐頭鷦鶯,"Prinia inornata",,"原生 Native",,
10fcd8e8-84c0-496e-81b3-462fc4a0b23c,種下階層,鳥類,Columbidae,鳩鴿科,"Chalcophaps indica indica",翠翼鳩(指名亞種),"Chalcophaps indica indica",,"原生 Native",,
e4ddc7c1-d74d-4f89-9aa0-c5c6cde3f7ca,種下階層,鳥類,Columbidae,鳩鴿科,"Macropygia tenuirostris septentrionalis",長尾鳩,"Macropygia tenuirostris septentrionalis",,"原生 Native",第三級、其他應予保育之野生動物,
80f016bc-a3d2-4afd-865e-d5d8ce4c2968,種下階層,鳥類,Columbidae,鳩鴿科,"Ptilinopus leclancheri longialis",小綠鳩,"Ptilinopus leclancheri longialis",台灣特有,"原生 Native",,"資料缺乏（DD, Data Deficient）"
480cdaf0-aa28-44f4-b906-780e9aa7a52d,種下階層,鳥類,Columbidae,鳩鴿科,"Streptopelia chinensis chinensis",珠頸斑鳩(指名亞種),"Streptopelia chinensis chinensis",,"原生 Native",,
0f71f76e-ee96-4078-b0bb-c3065892f433,種下階層,鳥類,Columbidae,鳩鴿科,"Streptopelia orientalis orientalis",金背鳩(大陸亞種),"Streptopelia orientalis orientalis",,"原生 Native",,
85d262ad-9949-488f-a94a-b2ac006c56d6,種下階層,鳥類,Columbidae,鳩鴿科,"Streptopelia orientalis orii",金背鳩(台灣亞種),"Streptopelia orientalis orii",台灣特有,"原生 Native",,"暫無危機（LC, Least Concern）"
06fe9af4-3836-4403-9149-973364216db0,種下階層,鳥類,Columbidae,鳩鴿科,"Streptopelia tranquebarica humili",紅鳩(humili亞種),"Streptopelia tranquebarica humili",,"原生 Native",,
c9b146ef-9d2a-4a39-979e-43559a0d7c29,種下階層,鳥類,Columbidae,鳩鴿科,"Treron formosae formosae",紅頭綠鳩(台灣亞種),"Treron formosae formosae",台灣特有,"原生 Native",第二級、珍貴稀有保育類野生動物,"易危（VU, Vulnerable）"
a9dbfcae-25b2-4a2b-a342-3375a252e39a,種下階層,鳥類,Columbidae,鳩鴿科,"Treron sieboldii sieboldii",綠鳩(指名亞種),"Treron sieboldii sieboldii",,"原生 Native",,
41908017-ab7c-4f18-a0e4-dd9d5b646d62,種,鳥類,Columbidae,鳩鴿科,"Chalcophaps indica",翠翼鳩,"Chalcophaps indica",,"原生 Native",,"暫無危機（LC, Least Concern）"
a49eb022-20e0-4110-bb8d-7102761bc7cd,種,鳥類,Columbidae,鳩鴿科,"Columba janthina",黑林鴿,"Columba janthina",,"原生 Native",,
a20fd250-fe30-4202-a2df-29d83819890e,種,鳥類,Columbidae,鳩鴿科,"Columba livia",野鴿,"Columba livia",,"外來 Non-native",,
a8e2f31e-ee7b-46d0-9d9d-480ee39d4272,種,鳥類,Columbidae,鳩鴿科,"Columba pulchricollis",灰林鴿,"Columba pulchricollis",,"原生 Native",,"暫無危機（LC, Least Concern）"
7ce7ba35-9465-4f7f-bcba-503322fd74f5,種,鳥類,Columbidae,鳩鴿科,"Geopelia striata",斑馬鳩,"Geopelia striata",,"外來 Non-native",,
43ae38ec-0091-45b8-ab7d-a10d1d3cd430,種,鳥類,Columbidae,鳩鴿科,"Macropygia tenuirostris",長尾鳩,"Macropygia tenuirostris",,"原生 Native",第三級、其他應予保育之野生動物,"易危（VU, Vulnerable）"
a1f91045-705c-48ea-a26f-09330e51efe3,種,鳥類,Columbidae,鳩鴿科,"Macropygia unchall",斑尾鵑鳩,"Macropygia unchall",,"原生 Native",,
ff35c17d-4ad0-4f7e-918d-16cb3a8f9edc,種,鳥類,Columbidae,鳩鴿科,"Ptilinopus leclancheri",小綠鳩,"Ptilinopus leclancheri",,"原生 Native",,
c95ec69e-9bba-4a38-a648-5b2dc87a9fd1,種,鳥類,Columbidae,鳩鴿科,"Streptopelia chinensis",珠頸斑鳩,"Streptopelia chinensis",,"原生 Native",,"暫無危機（LC, Least Concern）"
dc7ffac1-d1e0-48d8-89f2-575b0562133c,種,鳥類,Columbidae,鳩鴿科,"Streptopelia decaocto",灰斑鳩,"Streptopelia decaocto",,"原生 Native",,
f7146df3-b996-4583-bf7a-423c7971eb9f,種,鳥類,Columbidae,鳩鴿科,"Streptopelia orientalis",金背鳩,"Streptopelia orientalis",,"原生 Native",,
91afba4c-fa53-4013-8a65-d95c85ff8056,種,鳥類,Columbidae,鳩鴿科,"Streptopelia tranquebarica",紅鳩,"Streptopelia tranquebarica",,"原生 Native",,"暫無危機（LC, Least Concern）"
bc2725bd-1d6b-44ba-aa2b-22c2f8d9ca90,種,鳥類,Columbidae,鳩鴿科,"Treron bicinctus",橙胸綠鳩,"Treron bicinctus",,"原生 Native",,
ddf6ac3f-e5cb-4bda-9e26-bf1f96639c37,種,鳥類,Columbidae,鳩鴿科,"Treron curvirostra",厚嘴綠鳩,"Treron curvirostra",,"原生 Native",,
dc430885-79f2-4914-9380-ccad328bc246,種,鳥類,Columbidae,鳩鴿科,"Treron formosae",紅頭綠鳩,"Treron formosae",,"原生 Native",第二級、珍貴稀有保育類野生動物,
11fd2b6a-3cc1-4de3-8c15-165ef2f79193,種,鳥類,Columbidae,鳩鴿科,"Treron sieboldii",綠鳩,"Treron sieboldii",,"原生 Native",,"暫無危機（LC, Least Concern）"
b6016560-249c-40e9-bd96-c4c5ac49d1e3,種,鳥類,Coraciidae,佛法僧科,"Eurystomus orientalis",佛法僧,"Eurystomus orientalis",,"原生 Native",,
9d5152ec-411e-4b76-b98d-19a0fdef1a90,種下階層,鳥類,Corvidae,鴉科,"Corvus corone orientalis",小嘴烏鴉,"Corvus corone orientalis",,"原生 Native",,
e7ea8c85-e4e8-4ee2-8b9a-6a4d0bf1608b,種下階層,鳥類,Corvidae,鴉科,"Corvus frugilegus pastinator",禿鼻鴉,"Corvus frugilegus pastinator",,"原生 Native",,
cc944fac-1b91-4fcd-beee-4bf7062abd12,種下階層,鳥類,Corvidae,鴉科,"Corvus macrorhynchos colonorum",巨嘴鴉,"Corvus macrorhynchos colonorum",,"原生 Native",,
c53cb110-817c-45d0-8c82-9cbe8218d63e,種下階層,鳥類,Corvidae,鴉科,"Corvus splendens insolens",家烏鴉,"Corvus splendens insolens",,"原生 Native",,
e820d0f8-4a48-4885-a735-0adf9b0a8ed1,種下階層,鳥類,Corvidae,鴉科,"Dendrocitta formosae formosae",樹鵲(台灣亞種),"Dendrocitta formosae formosae",台灣特有,"原生 Native",,"暫無危機（LC, Least Concern）"
cbe213a8-cdb5-432a-b46f-e54548d75d1b,種下階層,鳥類,Corvidae,鴉科,"Garrulus glandarius taivanus",松鴉,"Garrulus glandarius taivanus",台灣特有,"原生 Native",,"易危（VU, Vulnerable）"
6c40792c-03a9-45ac-a176-a0a947b7d22b,種下階層,鳥類,Corvidae,鴉科,"Nucifraga caryocatactes owstoni",星鴉(owstoni亞種),"Nucifraga caryocatactes owstoni",台灣特有,"原生 Native",,"暫無危機（LC, Least Concern）"
4eb9a2a0-8ec4-49dc-8631-fcb44df1757d,種,鳥類,Corvidae,鴉科,"Corvus corone",小嘴烏鴉,"Corvus corone",,"原生 Native",,
1c34c111-aaca-426c-896f-59450ded450c,種,鳥類,Corvidae,鴉科,"Corvus dauuricus",東方寒鴉,"Corvus dauuricus",,"原生 Native",,
ea20ccd4-2de3-4412-814c-1212cb064350,種,鳥類,Corvidae,鴉科,"Corvus frugilegus",禿鼻鴉,"Corvus frugilegus",,"原生 Native",,
58da5c37-bbd7-4b35-a555-ff8d43831b46,種,鳥類,Corvidae,鴉科,"Corvus macrorhynchos",巨嘴鴉,"Corvus macrorhynchos",,"原生 Native",,"暫無危機（LC, Least Concern）"
4243b89c-0530-4783-86d7-ac65216049b7,種,鳥類,Corvidae,鴉科,"Corvus pectoralis",玉頸鴉,"Corvus pectoralis",,"原生 Native",,"易危（VU, Vulnerable）"
