Ericaceae|ツツジ科|ヒメカワハナヒリノキ|Eubotryoides grayana var. iwanoi|Eubotryoides grayana (Maxim.) H.Hara  var. iwanoi Ajima et Satomi|3|0||
Ericaceae|ツツジ科|ヒメハナヒリノキ|Eubotryoides grayana var. parvifolia|Eubotryoides grayana (Maxim.) H.Hara  var. parvifolia H.Hara|3|0||
Ericaceae|ツツジ科|ウスユキハナヒリノキ|Eubotryoides grayana var. pruinosa|Eubotryoides grayana (Maxim.) H.Hara  var. pruinosa H.Hara|3|0||
Ericaceae|ツツジ科|ハコネハナヒリノキ|Eubotryoides grayana var. venosa|Eubotryoides grayana (Maxim.) H.Hara  var. venosa (Nakai) H.Hara|3|0||
Ericaceae|ツツジ科|アカモノ|Gaultheria adenothrix|Gaultheria adenothrix (Miq.) Maxim.|3|1||
Ericaceae|ツツジ科|シロイワハゼ|Gaultheria adenothrix fo. leucocarpa|Gaultheria adenothrix (Miq.) Maxim.  fo. leucocarpa Makino ex H.Hara|3|0||
Ericaceae|ツツジ科|ニイタカシラタマ|Gaultheria borneensis|Gaultheria borneensis Stapf|3|0||外
Ericaceae|ツツジ科|ハリガネカズラ|Gaultheria japonica|Gaultheria japonica (A.Gray) Sleumer|3|1||
Ericaceae|ツツジ科|ケナシタイワンシラタマ(temp.)|Gaultheria leucocarpa var. psilocarpa|Gaultheria leucocarpa Blume  var. psilocarpa (Copel.) T.Z.Hsu et R.C.Fang|3|0||外
Ericaceae|ツツジ科|タイワンシラタマ|Gaultheria leucocarpa var. yunnanensis|Gaultheria leucocarpa Blume  var. yunnanensis (Franch.) T.Z.Hsu et R.C.Fang|3|0||外
Ericaceae|ツツジ科|シラタマノキ|Gaultheria pyroloides|Gaultheria pyroloides Hook.f. et Thomson ex Miq.|3|0||
Ericaceae|ツツジ科||Gaultheria taiwaniana|Gaultheria taiwaniana S.S.Ying|3|0||外
Ericaceae|ツツジ科|ジムカデ|Harrimanella stelleriana|Harrimanella stelleriana (Pall.) Coville|3|0||
Ericaceae|ツツジ科|ホソバアメリカシャクナゲ|Kalmia angustifolia|Kalmia angustifolia L.|3|0||栽
Ericaceae|ツツジ科|アメリカシャクナゲ|Kalmia latifolia|Kalmia latifolia L.|3|0||栽
Ericaceae|ツツジ科|チシマイソツツジ|Ledum palsutre subsp. groenlandicum var. latifolium|Ledum palsutre L.  subsp. groenlandicum (Oeder) Hultén  var. latifolium Michx.|3|0||外
Ericaceae|ツツジ科|イソツツジ|Ledum palustre subsp. diversipilosum|Ledum palustre L.  subsp. diversipilosum (Nakai) H.Hara|3|0||
Ericaceae|ツツジ科|カラフトイソツツジ|Ledum palustre subsp. diversipilosum var. diversipilosum|Ledum palustre L.  subsp. diversipilosum (Nakai) H.Hara  var. diversipilosum Nakai|3|0||
Ericaceae|ツツジ科|オオイソツツジ|Ledum palustre subsp. diversipilosum var. maximum|Ledum palustre L.  subsp. diversipilosum (Nakai) H.Hara  var. maximum Nakai|3|0||外
Ericaceae|ツツジ科|イソツツジ|Ledum palustre subsp. diversipilosum var. nipponicum|Ledum palustre L.  subsp. diversipilosum (Nakai) H.Hara  var. nipponicum Nakai|3|0||
Ericaceae|ツツジ科|ヒメイソツツジ|Ledum palustre subsp. palustre var. decumbens|Ledum palustre L.  subsp. palustre  var. decumbens Aiton|3|0||
Ericaceae|ツツジ科|ナガバイソツツジ|Ledum palustre var. longifolium|Ledum palustre L.  var. longifolium Freyn|3|0||外
Ericaceae|ツツジ科|アメリカイワナンテン|Leucothoe fontanesiana|Leucothoe fontanesiana (Steud.) Sleumer|3|0||栽
Ericaceae|ツツジ科|イワナンテン|Leucothoe keiskei|Leucothoe keiskei Miq.|3|1||
Ericaceae|ツツジ科|ミネズオウ|Loiseleuria procumbens|Loiseleuria procumbens (L.) Desv.|3|0||
Ericaceae|ツツジ科|ベニバナミネズオウ|Loiseleuria procumbens fo. rubra|Loiseleuria procumbens (L.) Desv.  fo. rubra Hayashi|3|0||
Ericaceae|ツツジ科|ツマキミネズオウ|Loiseleuria procumbens fo. watanabeana|Loiseleuria procumbens (L.) Desv.  fo. watanabeana Yanagita|3|0||
Ericaceae|ツツジ科|ネジキ|Lyonia ovalifolia var. elliptica|Lyonia ovalifolia (Wall.) Drude  var. elliptica (Siebold et Zucc.) Hand.-Mazz.|3|0||
Ericaceae|ツツジ科|アキツリガネツツジ|Menziesia ciliicalyx var. akiensis|Menziesia ciliicalyx (Miq.) Maxim.  var. akiensis Hiyama|3|0||
Ericaceae|ツツジ科|アラゲツリガネツツジ|Menziesia ciliicalyx var. lasiostipes|Menziesia ciliicalyx (Miq.) Maxim.  var. lasiostipes Ohwi|3|0||
Ericaceae|ツツジ科|フタエツリガネツツジ|Menziesia katsumatae fo. duplex|Menziesia katsumatae M.Tash. et H.Hatta  fo. duplex (Satomi et M.Hashim.) Satomi|3|0||
Ericaceae|ツツジ科|ムラサキツリガネツツジ|Menziesia lasiophylla|Menziesia lasiophylla Nakai|3|0|VU|
Ericaceae|ツツジ科|ハコネツリガネツツジ|Menziesia lasiophylla fo. bicolor|Menziesia lasiophylla Nakai  fo. bicolor (Makino) Hiyama|3|0||
Ericaceae|ツツジ科|フジツリガネツツジ|Menziesia lasiophylla var. glabrescens|Menziesia lasiophylla Nakai  var. glabrescens Nakai|3|0||
Ericaceae|ツツジ科|トネツリガネツツジ|Menziesia multiflora var. tsuchiyae|Menziesia multiflora Maxim.  var. tsuchiyae Hiyama|3|0||
Ericaceae|ツツジ科|イチゲイチヤクソウ|Moneses uniflora|Moneses uniflora (L.) A.Gray|3|0|CR|
Ericaceae|ツツジ科|シャクジョウソウ|Monotropa hypopithys|Monotropa hypopithys L.|3|0||
Ericaceae|ツツジ科|ハダカシャクジョウバナ|Monotropa hypopithys fo. atricha|Monotropa hypopithys L.  fo. atricha (Domin) Kitag.|3|0||
Ericaceae|ツツジ科|シャクジョウソウ|Monotropa hypopithys var. japonica|Monotropa hypopithys L.  var. japonica Franch. et Sav.|3|0||
Ericaceae|ツツジ科|ギンリョウソウモドキ|Monotropa uniflora|Monotropa uniflora L.|3|0||
Ericaceae|ツツジ科|ギンリョウソウ|Monotropastrum humile|Monotropastrum humile (D.Don) H.Hara|3|0||
Ericaceae|ツツジ科|ベニバナギンリョウソウ|Monotropastrum humile fo. roseum|Monotropastrum humile (D.Don) H.Hara  fo. roseum (Honda) Yonek.|3|0||
Ericaceae|ツツジ科|アリサンギンリョウソウ|Monotropastrum macrocarpum|Monotropastrum macrocarpum Andres|3|0||外
Ericaceae|ツツジ科|ヒナイチヤクソウ|Orthilia obtusata|Orthilia obtusata (Turcz.) H.Hara|3|0||外
Ericaceae|ツツジ科|コイチヤクソウ|Orthilia secunda|Orthilia secunda (L.) House|3|0||
Ericaceae|ツツジ科|アオノツガザクラ|Phyllodoce aleutica|Phyllodoce aleutica (Spreng.) A.Heller|3|0||
Ericaceae|ツツジ科|コエゾツガザクラ|Phyllodoce aleutica × caerulea|Phyllodoce aleutica (Spreng.) A.Heller × P. caerulea (L.) Bab.|3|0||
Ericaceae|ツツジ科|エゾノツガザクラ|Phyllodoce caerulea|Phyllodoce caerulea (L.) Bab.|3|0||
Ericaceae|ツツジ科|ユウバリツガザクラ|Phyllodoce caerulea fo. takedana|Phyllodoce caerulea (L.) Bab.  fo. takedana (Tatew.) Ohwi|3|0||
Ericaceae|ツツジ科|ツガザクラ|Phyllodoce nipponica|Phyllodoce nipponica Makino|3|1||
Ericaceae|ツツジ科|ナガバツガザクラ|Phyllodoce nipponica subsp. tsugifolia|Phyllodoce nipponica Makino  subsp. tsugifolia (Nakai) Toyok.|3|1||
Ericaceae|ツツジ科|オオツガザクラ|Phyllodoce × alpina|Phyllodoce × alpina Koidz.|3|0||
Ericaceae|ツツジ科|アマミアセビ|Pieris amamioshimensis|Pieris amamioshimensis Setoguchi et Y.Maeda|3|0||
Ericaceae|ツツジ科|ヒマラヤアセビ|Pieris formosa|Pieris formosa (Wall.) D.Don|3|0||外
Ericaceae|ツツジ科|アセビ|Pieris japonica|Pieris japonica (Thunb.) D.Don ex G.Don|3|1||
Ericaceae|ツツジ科|フイリアセビ|Pieris japonica fo. elegantissima|Pieris japonica (Thunb.) D.Don ex G.Don  fo. elegantissima (Carrière) Nakai|3|0||栽
Ericaceae|ツツジ科|ホナガアセビ|Pieris japonica fo. monostachya|Pieris japonica (Thunb.) D.Don ex G.Don  fo. monostachya (Nakai) H.Hara|3|0||栽
Ericaceae|ツツジ科|アセビ|Pieris japonica subsp. japonica|Pieris japonica (Thunb.) D.Don ex G.Don  subsp. japonica|3|0||
Ericaceae|ツツジ科|リュウキュウアセビ|Pieris japonica subsp. koidzumiana|Pieris japonica (Thunb.) D.Don  subsp. koidzumiana (Ohwi) Hatus.|3|0||
Ericaceae|ツツジ科|タイワンアセビ|Pieris japonica subsp. taiwanensis|Pieris japonica (Thunb.) D.Don ex G.Don  subsp. taiwanensis (Hayata) Hatus.|3|0||外
Ericaceae|ツツジ科|ヤクシマアセビ|Pieris japonica var. yakushimensis|Pieris japonica (Thunb.) D.Don  var. yakushimensis T.Yamaz.|3|0||
Ericaceae|ツツジ科|アリサンイチヤクソウ|Pyrola alboreticulata|Pyrola alboreticulata Hayata|3|0||外
Ericaceae|ツツジ科|コバノイチヤクソウ|Pyrola alpina|Pyrola alpina Andres|3|1||
Ericaceae|ツツジ科|ベニバナコバノイチヤクソウ|Pyrola alpina fo. rosea|Pyrola alpina Andres  fo. rosea Sugim.|3|0||
Ericaceae|ツツジ科|ベニバナイチヤクソウ|Pyrola asarifolia subsp. incarnata|Pyrola asarifolia Michx.  subsp. incarnata (DC.) A.E.Murray|3|0||
Ericaceae|ツツジ科|チョウセンイチヤクソウ|Pyrola dahurica|Pyrola dahurica (Andres) Kom.|3|0||外
Ericaceae|ツツジ科|カラフトイチヤクソウ|Pyrola faurieana|Pyrola faurieana Andres|3|0|VU|
Ericaceae|ツツジ科|ムヨウイチヤクソウ|Pyrola incarnata var. subaphylla|Pyrola incarnata (DC.) Fisch. ex Freyn  var. subaphylla Satomi|3|0||
Ericaceae|ツツジ科|イチヤクソウ|Pyrola japonica|Pyrola japonica Klenze ex Alefeld|3|0||
Ericaceae|ツツジ科|オオベニバナイチヤクソウ|Pyrola japonica fo. rosiflora|Pyrola japonica Klenze ex Alefeld  fo. rosiflora H.Hara|3|0||
Ericaceae|ツツジ科|ヒトツバイチヤクソウ|Pyrola japonica fo. subaphylla|Pyrola japonica Klenze ex Alefeld  fo. subaphylla (Maxim.) Ohwi|3|0||
Ericaceae|ツツジ科|エゾイチヤクソウ|Pyrola minor|Pyrola minor L.|3|0|EN|
Ericaceae|ツツジ科|ニイタカイチヤクソウ|Pyrola morrisonensis|Pyrola morrisonensis (Hayata) Hayata|3|0||外
Ericaceae|ツツジ科|マルバノイチヤクソウ|Pyrola nephrophylla|Pyrola nephrophylla (Andres) Andres|3|1||
Ericaceae|ツツジ科|ベニバナマルバノイチヤクソウ|Pyrola nephrophylla fo. rosea|Pyrola nephrophylla (Andres) Andres  fo. rosea Sugim.|3|0||
Ericaceae|ツツジ科|ジンヨウイチヤクソウ|Pyrola renifolia|Pyrola renifolia Maxim.|3|0||
Ericaceae|ツツジ科|カラフトミヤマツツジ|Rhododendron adamsii|Rhododendron adamsii Rehder|3|0||外
Ericaceae|ツツジ科|ムラサキヤシオツツジ|Rhododendron albrechtii|Rhododendron albrechtii Maxim.|3|0||
Ericaceae|ツツジ科|シロバナムラサキヤシオツツジ|Rhododendron albrechtii fo. albiflorum|Rhododendron albrechtii Maxim.  fo. albiflorum T.Yamaz.|3|0||
Ericaceae|ツツジ科|ウラゲムラサキヤシオツツジ|Rhododendron albrechtii fo. canescens|Rhododendron albrechtii Maxim.  fo. canescens Sugim.|3|0||
Ericaceae|ツツジ科|ウラジロミヤマツツジ|Rhododendron albrechtii fo. hypoleucum|Rhododendron albrechtii Maxim.  fo. hypoleucum (Honda) H.Hara|3|0||
Ericaceae|ツツジ科|アマギツツジ|Rhododendron amagianum|Rhododendron amagianum (Makino) Makino|3|1|EN|
Ericaceae|ツツジ科|アマクサミツバツツジ|Rhododendron amakusaense|Rhododendron amakusaense (K.Takada ex T.Yamaz.) T.Yamaz.|3|0|EN|
Ericaceae|ツツジ科|アマクサオンツツジ|Rhododendron amakusaense × weyrichii|Rhododendron amakusaense (Takada ex T.Yamaz.) T.Yamaz. × R. weyrichii Maxim.|3|0||
Ericaceae|ツツジ科|サキシマツツジ|Rhododendron amanoi|Rhododendron amanoi Ohwi|3|1||
Ericaceae|ツツジ科|サキシマトウツツジ|Rhododendron amanoi × simsii|Rhododendron amanoi Ohwi × R. simsii Planch.|3|0||
Ericaceae|ツツジ科|キバナシャクナゲ|Rhododendron aureum|Rhododendron aureum Georgi|3|0||
Ericaceae|ツツジ科|ゴシキシャクナゲ|Rhododendron aureum fo. albiflorum|Rhododendron aureum Georgi  fo. albiflorum S.Watan.|3|0||
Ericaceae|ツツジ科|ヤエキバナシャクナゲ|Rhododendron aureum fo. senanense|Rhododendron aureum Georgi  fo. senanense (Y.Yabe) H.Hara|3|0||
Ericaceae|ツツジ科|ツリガネツツジ|Rhododendron benhallii|Rhododendron benhallii Craven|3|0||
Ericaceae|ツツジ科|ムニンツツジ|Rhododendron boninense|Rhododendron boninense Nakai|3|1|CR|
Ericaceae|ツツジ科|ハクサンシャクナゲ|Rhododendron brachycarpum|Rhododendron brachycarpum D.Don ex G.Don|3|1||
Ericaceae|ツツジ科|ウラゲハクサンシャクナゲ|Rhododendron brachycarpum fo. brachycarpum|Rhododendron brachycarpum D.Don ex G.Don  fo. brachycarpum|3|0||
Ericaceae|ツツジ科|ケナシハクサンシャクナゲ|Rhododendron brachycarpum fo. fauriei|Rhododendron brachycarpum D.Don ex G.Don  fo. fauriei (Franch.) Murata|3|0||
Ericaceae|ツツジ科|ネモトシャクナゲ|Rhododendron brachycarpum fo. nemotoanum|Rhododendron brachycarpum D.Don ex G.Don  fo. nemotoanum (Makino) Murata|3|0||
Ericaceae|ツツジ科|カラハクサンシャクナゲ (temp.)|Rhododendron brachycarpum var. tigerstedtii|Rhododendron brachycarpum D.Don ex G.Don  var. tigerstedtii (Nitz.) Davidian|3|0||外
Ericaceae|ツツジ科|ナンオウツツジ|Rhododendron breviperulatum|Rhododendron breviperulatum Hayata|3|0||外
Ericaceae|ツツジ科|タイワンゴヨウツツジ (temp.)|Rhododendron chilanshanense|Rhododendron chilanshanense Kurashige|3|0||外
Ericaceae|ツツジ科|エゾムラサキツツジ|Rhododendron dauricum|Rhododendron dauricum L.|3|0|VU|
Ericaceae|ツツジ科|シロバナエゾムラサキツツジ|Rhododendron dauricum var. albiflorum|Rhododendron dauricum L.  var. albiflorum Turcz.|3|0||
Ericaceae|ツツジ科|アズマシャクナゲ|Rhododendron degronianum|Rhododendron degronianum Carrière|3|1||
Ericaceae|ツツジ科|シロバナアズマシャクナゲ|Rhododendron degronianum fo. leucanthum|Rhododendron degronianum Carrière  fo. leucanthum (Makino) H.Hara|3|0||
Ericaceae|ツツジ科|フチベニシャクナゲ|Rhododendron degronianum fo. nakaii|Rhododendron degronianum Carrière  fo. nakaii (Komatsu) H.Hara|3|0||
Ericaceae|ツツジ科|フイリシャクナゲ|Rhododendron degronianum fo. variegatum|Rhododendron degronianum Carrière  fo. variegatum Nakai|3|0||栽
Ericaceae|ツツジ科|アマギシャクナゲ|Rhododendron degronianum var. amagianum|Rhododendron degronianum Carrière  var. amagianum (T.Yamaz.) T.Yamaz.|3|0||
Ericaceae|ツツジ科|ヒダカミツバツツジ|Rhododendron dilatatum var. boreale|Rhododendron dilatatum Miq.  var. boreale Sugim.|3|0|EN|
Ericaceae|ツツジ科|トサノミツバツツジ|Rhododendron dilatatum var. decandrum|Rhododendron dilatatum Miq.  var. decandrum Makino|3|0||
Ericaceae|ツツジ科|シロバナトサノミツバツツジ|Rhododendron dilatatum var. decandrum fo. albiflorum|Rhododendron dilatatum Miq.  var. decandrum Makino  fo. albiflorum (Honda) Hatus.|3|0||
Ericaceae|ツツジ科|コバオンツツジ|Rhododendron dilatatum var. decandrum × weyrichii|Rhododendron dilatatum Miq. var. decandrum Makino × R. weyrichii Maxim.|3|0||
Ericaceae|ツツジ科|ミツバツツジ|Rhododendron dilatatum var. dilatatum|Rhododendron dilatatum Miq.  var. dilatatum|3|0||
Ericaceae|ツツジ科|ウラゲミツバツツジ|Rhododendron dilatatum var. dilatatum fo. hypopilosum|Rhododendron dilatatum Miq.  var. dilatatum  fo. hypopilosum Sa.Kurata|3|0||
Ericaceae|ツツジ科|シロバナミツバツツジ|Rhododendron dilatatum var. dilatatum fo. leucanthum|Rhododendron dilatatum Miq.  var. dilatatum  fo. leucanthum Sugim.|3|0||
Ericaceae|ツツジ科|アワノミツバツツジ|Rhododendron dilatatum var. lasiocarpum|Rhododendron dilatatum Miq.  var. lasiocarpum Koidz. ex H.Hara|3|0||
Ericaceae|ツツジ科|ハヤトミツバツツジ|Rhododendron dilatatum var. satsumense|Rhododendron dilatatum Miq.  var. satsumense T.Yamaz.|3|0|CR|
Ericaceae|ツツジ科|マルバサツキ|Rhododendron eriocarpum|Rhododendron eriocarpum (Hayata) Nakai|3|1||
Ericaceae|ツツジ科|センカクツツジ|Rhododendron eriocarpum var. tawadae|Rhododendron eriocarpum (Hayata) Nakai  var. tawadae Ohwi|3|0|CR|
Ericaceae|ツツジ科|ホンコンミツバツツジ|Rhododendron farrerae|Rhododendron farrerae Tate ex Sweet|3|0||外
Ericaceae|ツツジ科|アルペンローゼ|Rhododendron ferrugineum|Rhododendron ferrugineum L.|3|0||外
Ericaceae|ツツジ科|タイワンシャクナゲ|Rhododendron formosanum|Rhododendron formosanum Hemsl.|3|0||外
Ericaceae|ツツジ科|ゴヨウザンヨウラク|Rhododendron goyozanense|Rhododendron goyozanense (M.Kikuchi) Craven|3|0||
Ericaceae|ツツジ科|ヒュウガミツバツツジ|Rhododendron hyugaense|Rhododendron hyugaense (T.Yamaz.) T.Yamaz.|3|1||
Ericaceae|ツツジ科|ハカタジロ|Rhododendron indicum|Rhododendron indicum (L.) Sweet  'Hakatajiro'|3|1||栽
Ericaceae|ツツジ科|サツキ|Rhododendron indicum|Rhododendron indicum (L.) Sweet|3|1||
Ericaceae|ツツジ科|オタクミツツジ|Rhododendron indicum fo. otakumi|Rhododendron indicum (L.) Sweet  fo. otakumi T.Yamaz.|3|0||
Ericaceae|ツツジ科|ホンシャクナゲ|Rhododendron japonoheptamerum var. hondoense|Rhododendron japonoheptamerum Kitam.  var. hondoense (Nakai) Kitam.|3|0||
Ericaceae|ツツジ科|シロバナホンシャクナゲ|Rhododendron japonoheptamerum var. hondoense fo. leucanthum|Rhododendron japonoheptamerum Kitam.  var. hondoense (Nakai) Kitam.  fo. leucanthum (Nakai) T.Yamaz.|3|0||
Ericaceae|ツツジ科|ツクシシャクナゲ|Rhododendron japonoheptamerum var. japonoheptamerum|Rhododendron japonoheptamerum Kitam.  var. japonoheptamerum|3|0||
Ericaceae|ツツジ科|シロバナツクシシャクナゲ|Rhododendron japonoheptamerum var. japonoheptamerum fo. albiflorum|Rhododendron japonoheptamerum Kitam.  var. japonoheptamerum  fo. albiflorum (Takeda) T.Yamaz.|3|0||
Ericaceae|ツツジ科|キョウマルシャクナゲ|Rhododendron japonoheptamerum var. kyomaruense|Rhododendron japonoheptamerum Kitam.  var. kyomaruense (T.Yamaz.) Kitam.|3|0|VU|
Ericaceae|ツツジ科|オキシャクナゲ|Rhododendron japonoheptamerum var. okiense|Rhododendron japonoheptamerum Kitam.  var. okiense T.Yamaz.|3|0||
Ericaceae|ツツジ科|ヤエザキヤマツツジ|Rhododendron kaempferi fo. komatsui|Rhododendron kaempferi Planch.  fo. komatsui (Nakai) H.Hara|3|0||
Ericaceae|ツツジ科|シキザキヤマツツジ|Rhododendron kaempferi fo. semperflorens|Rhododendron kaempferi Planch.  fo. semperflorens H.Hara|3|0||栽
Ericaceae|ツツジ科|ヤマツツジ|Rhododendron kaempferi var. kaempferi|Rhododendron kaempferi Planch.  var. kaempferi|3|0||
Ericaceae|ツツジ科|シロヤマツツジ|Rhododendron kaempferi var. kaempferi fo. album|Rhododendron kaempferi Planch.  var. kaempferi  fo. album Nakai|3|0||
Ericaceae|ツツジ科|オオシマツツジ|Rhododendron kaempferi var. macrogemma|Rhododendron kaempferi Planch.  var. macrogemma Nakai|3|0||
Ericaceae|ツツジ科|ミカワツツジ|Rhododendron kaempferi var. mikawanum|Rhododendron kaempferi Planch.  var. mikawanum (Makino) Makino|3|0||
Ericaceae|ツツジ科|サイカイツツジ|Rhododendron kaempferi var. saikaiense|Rhododendron kaempferi Planch.  var. saikaiense (T.Yamaz.) T.Yamaz.|3|0||
Ericaceae|ツツジ科|ヒメヤマツツジ|Rhododendron kaempferi var. tubiflorum|Rhododendron kaempferi Planch.  var. tubiflorum Komatsu|3|0||
Ericaceae|ツツジ科|ケラマヤマツツジ|Rhododendron kaempferi × scabrum|Rhododendron kaempferi Planch. × R. scabrum G.Don|3|0||栽
Ericaceae|ツツジ科|ウライツツジ|Rhododendron kanehirae|Rhododendron kanehirae E.H.Wilson|3|0||栽
Ericaceae|ツツジ科|ホザキツリガネツツジ|Rhododendron katsumatae|Rhododendron katsumatae (M.Tash. et H.Hatta) Craven|3|0||
Ericaceae|ツツジ科|シマシャクナゲ|Rhododendron kawakamii|Rhododendron kawakamii Hayata|3|0||外
Ericaceae|ツツジ科|ヒカゲツツジ|Rhododendron keiskei|Rhododendron keiskei Miq.|3|1||
Ericaceae|ツツジ科|ウラジロヒカゲツツジ|Rhododendron keiskei var. hypoglaucum|Rhododendron keiskei Miq.  var. hypoglaucum Sutô et T.Suzuki|3|0|CR|
Ericaceae|ツツジ科|ハイヒカゲツツジ|Rhododendron keiskei var. ozawae|Rhododendron keiskei Miq.  var. ozawae T.Yamaz.|3|0||
Ericaceae|ツツジ科|ミヤマキリシマ|Rhododendron kiusianum|Rhododendron kiusianum Makino|3|1||
Ericaceae|ツツジ科|シロバナミヤマキリシマ|Rhododendron kiusianum fo. albiflorum|Rhododendron kiusianum Makino  fo. albiflorum Honda et Maeda|3|0||
Ericaceae|ツツジ科|ヤエミヤマキリシマ|Rhododendron kiusianum fo. maedae|Rhododendron kiusianum Makino  fo. maedae Honda|3|0||
Ericaceae|ツツジ科|キヨスミミツバツツジ|Rhododendron kiyosumense|Rhododendron kiyosumense (Makino) Makino|3|1||
Ericaceae|ツツジ科|アシタカツツジ|Rhododendron komiyamae|Rhododendron komiyamae Makino|3|1|VU|
Ericaceae|ツツジ科|ヨウラクツツジ|Rhododendron kroniae|Rhododendron kroniae Craven|3|0||
Ericaceae|ツツジ科|ダイセンミツバツツジ|Rhododendron lagopus var. lagopus|Rhododendron lagopus Nakai  var. lagopus|3|0||
Ericaceae|ツツジ科|ユキグニミツバツツジ|Rhododendron lagopus var. niphophilum|Rhododendron lagopus Nakai  var. niphophilum (T.Yamaz.) T.Yamaz.|3|0||
Ericaceae|ツツジ科|シロバナユキグニミツバツツジ (temp.)|Rhododendron lagopus var. niphophilum fo. albiflorum|Rhododendron lagopus Nakai  var. niphophilum (T.Yamaz.) T.Yamaz.  fo. albiflorum (Satomi et Fukushima) T.Yamaz.|3|0||
Ericaceae|ツツジ科|サカイツツジ|Rhododendron lapponicum|Rhododendron lapponicum (L.) Wahlenb.|3|0||
Ericaceae|ツツジ科|モウセンツツジ|Rhododendron lapponicum subsp. alpinum|Rhododendron lapponicum (L.) Wahlenb.  subsp. alpinum (Glehn) A.P.Khokhr.|3|0||外
Ericaceae|ツツジ科|サカイツツジ|Rhododendron lapponicum subsp. parvifolium|Rhododendron lapponicum (L.) Wahlenb.  subsp. parvifolium (Adams) T.Yamaz.|3|0|VU|
Ericaceae|ツツジ科|セイシカ|Rhododendron latoucheae|Rhododendron latoucheae Franch.|3|0||
Ericaceae|ツツジ科|アマミセイシカ|Rhododendron latoucheae var. amamiense|Rhododendron latoucheae Franch.  var. amamiense (Ohwi) T.Yamaz.|3|1|CR|
Ericaceae|ツツジ科|セイガイツツジ|Rhododendron macrosepalum|Rhododendron macrosepalum Maxim.  'Linearifolium'|3|1||栽
Ericaceae|ツツジ科|ハナグルマ|Rhododendron macrosepalum|Rhododendron macrosepalum Maxim.  'Hanaguruma'|3|1||栽
Ericaceae|ツツジ科|モチツツジ|Rhododendron macrosepalum|Rhododendron macrosepalum Maxim.|3|1||
Ericaceae|ツツジ科|ユキグルマ|Rhododendron macrosepalum|Rhododendron macrosepalum Maxim.  'Yukiguruma'|3|1||栽
Ericaceae|ツツジ科|シデグルマ|Rhododendron macrosepalum|Rhododendron macrosepalum Maxim.  'Sideguruma'|3|1||栽
Ericaceae|ツツジ科|シロバナモチツツジ|Rhododendron macrosepalum fo. albiflorum|Rhododendron macrosepalum Maxim.  fo. albiflorum (Honda) H.Hara|3|0||
Ericaceae|ツツジ科|ヒラザキモチツツジ|Rhododendron macrosepalum fo. subrotatum|Rhododendron macrosepalum Maxim.  fo. subrotatum Sugim.|3|0||
Ericaceae|ツツジ科|タキノクチツツジ|Rhododendron macrosepalum × pulchrum|Rhododendron macrosepalum Maxim. × R. pulchrum Sweet|3|0||
Ericaceae|ツツジ科|ホソバシャクナゲ|Rhododendron makinoi|Rhododendron makinoi Tagg ex Nakai|3|1|VU|
Ericaceae|ツツジ科|シロバナホソバシャクナゲ|Rhododendron makinoi fo. leucanthum|Rhododendron makinoi Tagg ex Nakai  fo. leucanthum (Makino) Sugim.|3|0||
Ericaceae|ツツジ科|クルマザキホソバシャクナゲ|Rhododendron makinoi fo. muranoanum|Rhododendron makinoi Tagg ex Nakai  fo. muranoanum (Makino) H.Hara|3|0||栽
Ericaceae|ツツジ科|ヤエホソバシャクナゲ|Rhododendron makinoi fo. plenum|Rhododendron makinoi Tagg ex Nakai  fo. plenum Sugim.|3|0||
Ericaceae|ツツジ科|シュジョウツツジ|Rhododendron mariesii|Rhododendron mariesii Hemsl. et E.H.Wilson|3|0||外
Ericaceae|ツツジ科|ナンゴクミツバツツジ|Rhododendron mayebarae|Rhododendron mayebarae Nakai et H.Hara|3|1||
Ericaceae|ツツジ科|シロバナナンゴクミツバツツジ|Rhododendron mayebarae fo. leucanthum|Rhododendron mayebarae Nakai et H.Hara  fo. leucanthum (Hatus.) T.Yamaz.|3|0||
Ericaceae|ツツジ科|オオスミミツバツツジ|Rhododendron mayebarae var. ohsumiense|Rhododendron mayebarae Nakai et H.Hara  var. ohsumiense T.Yamaz.|3|0|EN|
Ericaceae|ツツジ科|ナンゴクウラジロミツバツツジ|Rhododendron mayebarae × osuzuyamense|Rhododendron mayebarae Nakai et H.Hara × R. osuzuyamense T.Yamaz.|3|0||
Ericaceae|ツツジ科|ホザキツツジ|Rhododendron micranthum|Rhododendron micranthum Turcz.|3|0||栽
Ericaceae|ツツジ科|トウレンゲツツジ|Rhododendron molle|Rhododendron molle (Blume) G.Don|3|0||栽
Ericaceae|ツツジ科|レンゲツツジ|Rhododendron molle subsp. japonicum|Rhododendron molle (Blume) G.Don  subsp. japonicum (A.Gray) K.Kron|3|0||
Ericaceae|ツツジ科|ビロードレンゲツツジ|Rhododendron molle subsp. japonicum fo. canescens|Rhododendron molle G.Don  subsp. japonicum (A.Gray) K.Kron  fo. canescens (Sugim.) Yonek.|3|0||
Ericaceae|ツツジ科|キレンゲツツジ|Rhododendron molle subsp. japonicum fo. flavum|Rhododendron molle G.Don  subsp. japonicum (A.Gray) K.Kron  fo. flavum (Miyoshi) Yonek.|3|0||
